0	0
1	0.000125
2	0.00025
3	0.000375
4	0.0005
5	0.000625
6	0.00075
7	0.000875
8	0.001
9	0.001125
10	0.00125
11	0.001375
12	0.0015
13	0.001625
14	0.00175
15	0.001875
16	0.002
17	0.002125
18	0.00225
19	0.002375
20	0.0025
21	0.002625
22	0.00275
23	0.002875
24	0.003
25	0.00312499
26	0.00324999
27	0.00337499
28	0.00349999
29	0.00362499
30	0.00374999
31	0.00387499
32	0.00399999
33	0.00412499
34	0.00424999
35	0.00437499
36	0.00449998
37	0.00462498
38	0.00474998
39	0.00487498
40	0.00499998
41	0.00512498
42	0.00524998
43	0.00537497
44	0.00549997
45	0.00562497
46	0.00574997
47	0.00587497
48	0.00599996
49	0.00612496
50	0.00624996
51	0.00637496
52	0.00649995
53	0.00662495
54	0.00674995
55	0.00687495
56	0.00699994
57	0.00712494
58	0.00724994
59	0.00737493
60	0.00749993
61	0.00762493
62	0.00774992
63	0.00787492
64	0.00799991
65	0.00812491
66	0.00824991
67	0.0083749
68	0.0084999
69	0.00862489
70	0.00874989
71	0.00887488
72	0.00899988
73	0.00912487
74	0.00924987
75	0.00937486
76	0.00949986
77	0.00962485
78	0.00974985
79	0.00987484
80	0.00999983
81	0.0101248
82	0.0102498
83	0.0103748
84	0.0104998
85	0.0106248
86	0.0107498
87	0.0108748
88	0.0109998
89	0.0111248
90	0.0112498
91	0.0113748
92	0.0114997
93	0.0116247
94	0.0117497
95	0.0118747
96	0.0119997
97	0.0121247
98	0.0122497
99	0.0123747
100	0.0124997
101	0.0126247
102	0.0127497
103	0.0128746
104	0.0129996
105	0.0131246
106	0.0132496
107	0.0133746
108	0.0134996
109	0.0136246
110	0.0137496
111	0.0138746
112	0.0139995
113	0.0141245
114	0.0142495
115	0.0143745
116	0.0144995
117	0.0146245
118	0.0147495
119	0.0148745
120	0.0149994
121	0.0151244
122	0.0152494
123	0.0153744
124	0.0154994
125	0.0156244
126	0.0157493
127	0.0158743
128	0.0159993
129	0.0161243
130	0.0162493
131	0.0163743
132	0.0164993
133	0.0166242
134	0.0167492
135	0.0168742
136	0.0169992
137	0.0171242
138	0.0172491
139	0.0173741
140	0.0174991
141	0.0176241
142	0.0177491
143	0.017874
144	0.017999
145	0.018124
146	0.018249
147	0.018374
148	0.0184989
149	0.0186239
150	0.0187489
151	0.0188739
152	0.0189989
153	0.0191238
154	0.0192488
155	0.0193738
156	0.0194988
157	0.0196237
158	0.0197487
159	0.0198737
160	0.0199987
161	0.0201236
162	0.0202486
163	0.0203736
164	0.0204986
165	0.0206235
166	0.0207485
167	0.0208735
168	0.0209985
169	0.0211234
170	0.0212484
171	0.0213734
172	0.0214983
173	0.0216233
174	0.0217483
175	0.0218733
176	0.0219982
177	0.0221232
178	0.0222482
179	0.0223731
180	0.0224981
181	0.0226231
182	0.022748
183	0.022873
184	0.022998
185	0.0231229
186	0.0232479
187	0.0233729
188	0.0234978
189	0.0236228
190	0.0237478
191	0.0238727
192	0.0239977
193	0.0241227
194	0.0242476
195	0.0243726
196	0.0244975
197	0.0246225
198	0.0247475
199	0.0248724
200	0.0249974
201	0.0251224
202	0.0252473
203	0.0253723
204	0.0254972
205	0.0256222
206	0.0257472
207	0.0258721
208	0.0259971
209	0.026122
210	0.026247
211	0.0263719
212	0.0264969
213	0.0266219
214	0.0267468
215	0.0268718
216	0.0269967
217	0.0271217
218	0.0272466
219	0.0273716
220	0.0274965
221	0.0276215
222	0.0277464
223	0.0278714
224	0.0279963
225	0.0281213
226	0.0282462
227	0.0283712
228	0.0284961
229	0.0286211
230	0.028746
231	0.028871
232	0.0289959
233	0.0291209
234	0.0292458
235	0.0293708
236	0.0294957
237	0.0296207
238	0.0297456
239	0.0298706
240	0.0299955
241	0.0301204
242	0.0302454
243	0.0303703
244	0.0304953
245	0.0306202
246	0.0307452
247	0.0308701
248	0.030995
249	0.03112
250	0.0312449
251	0.0313699
